Title,Content,Number of Words,Category,Date Published,Link
"
      Clashes re-erupt in Sudan, hours after truce went into effect
    ","Clashes erupted north of Sudan’s capital Khartoum on Wednesday night, upending a temporary ceasefire between the Sudanese Army and its rival, the Rapid Support Force, just hours after it was struck. The two factions have been battling for days, and Wednesday saw fierce fighting in central Khartoum as well as serious clashes at the capital’s main airport, which has been closed since Saturday as RSF leader Mohamed Hamdan Dagalo, also known as Hemedti, vies for power against Sudan’s military chief Abdel Fattah al-Burhan. Hemedti is commanding his troops from the city’s Hai Al Matar neighborhood, which is close to the military headquarters, a high ranking military official and an eyewitness told CNN. The military official chose to remain anonymous as they were not authorized to speak. The eyewitness, who saw Hemedti’s convoy, requested anonymity out of fear for their safety. The Sudanese armed forces said in a statement earlier on Wednesday that it “repelled and defeated” RSF’s attempt to seize the army’s headquarters, saying they have seized “quantities of ammunition, a number of medium and light machine guns, personal weapons, and 24 Land Cruisers that they [RSF] left behind.” It admitted that since the outbreak of fighting on Saturday, RSF has managed to seize a number of government headquarters including the Ministry of the Council of Ministers, the Ministry of the Interior and the Civil Registry Department and are using these “civilian institutions to manage their combat activities.” The army said that RSF seized a number of “weapons stores from police stations.” The failed ceasefire had been hoped to provide respite for civilians caught in the middle of the conflict. Each faction previously accused the other of breaking another failed truce on Tuesday, with clashes re-erupting in the capital. Sudan’s armed forces accused RSF of assaulting civilians, looting and “burning the market on Bahri in Khartoum,” said Sudanese Armed Forces spokesperson Brigadier General Nabil Abdallah Ali Moussa. “The real problem is that there does not seem that there is control over the RSF from its leadership. They are acting similar to gangs, and they are threatening people’s lives,” Moussa said. The RSF accused the armed forces of breaching the truce “in the first hours” after it came into effect, and said the army continues to engage in “heavy weapons attacks and indiscriminate bombing.” Civilians remain been caught in the chaos, and internet outages have been reported in the country by Internet watchdog NetBlocks. “The situation today is worse than yesterday,” Amal, a Sudanese woman who has been trapped in her home, told CNN. “We can hear heavy artillery and smell and see the smoke rising from burning buildings,” she said. Eman, a British-Sudanese doctor visiting Khartoum who has been trapped in her home since Saturday, told CNN that a number of her friends and family members have had to evacuate their homes, seeking shelter from indiscriminate bombing which has hit some residential buildings. The International Committee of the Red Cross (ICRC) called for immediate humanitarian access in a statement Wednesday. “Fierce clashes continued overnight in the capital Khartoum with reports of rising numbers of civilian casualties. Hospitals in the capital are running dangerously low on medical supplies, while damage to the water and energy infrastructure has also left medical facilities without power and clean water,” the ICRC said. Patrick Youssef, Africa regional director for the ICRC, called for “unimpeded” access. “It is highly distressing hearing reports of civilian casualties and bodies left lying in the streets of Khartoum,” he said. “They need to be collected and treated with dignity.” Half of the hospitals in Sudan’s capital are “out of action” due to intensifying clashes, according to a leading aid organization – even as the number of casualties rise and many of the injured are in dire need of medical attention. “According to the information we have in Khartoum, 50% of hospitals have been out of action in the first 72 hours,” said Abdalla Hussein, the Médecins Sans Frontière (MSF) operational manager for Sudan. “This is because the staff weren’t feeling safe to go there or the hospitals themselves have been subject to shelling or bombing,” he said. According to the World Health Organization (WHO), at least 296 people have been killed and more than 3,000 have been injured since fighting erupted on Saturday. International governments have been calling for a truce so authorities can distribute aid and coordinate evacuations. On Wednesday, Japan said it was preparing to send its military to evacuate nationals from Sudan. Japan has been able to contact all 60 of its nationals in Sudan, including embassy staff, Chief Cabinet Secretary Hirokazu Matsuno said during an emergency news conference. There are no reports of injuries among them, though food and water are scarce, and power cuts have become frequent as the security situation deteriorates. The United States has not announced any plans for an evacuation operation for Americans in Sudan, but has urged its nationals to stay indoors, shelter in place, and stay away from windows. Other countries have published advisories to their nationals in Sudan. China has asked its citizens there to stay vigilant and to register their information online with the Chinese Embassy in Khartoum. The Indian Embassy in Sudan also issued an advisory on Tuesday asking its citizens to stay indoors and ration supplies due to looting. The advisories come as reports emerge of attacks on foreign nationals and staffers. Armed personnel stormed the homes of people working for the UN and other international organizations in downtown Khartoum, according to reports in an internal UN document seen by CNN. According to the document, the gunmen sexually assaulted women and stole belongings including cars. One incident of rape was also reported. These armed personnel, “reportedly from RSF, are entering the residences of expats, separating men and women and taking them away,” read the report. CNN has not been able to independently verify the alleged attacks. The RSF denied the claims, blaming Sudan’s armed forces for committing the crimes while wearing RSF uniforms. The armed forces have denied involvement in the violations, and reiterated accusations that the RSF has committed crimes against humanity. In separate incidents cited in the document, two Nigerian men working for an international organization were abducted and later released; a building housing the UN Office for the Coordination of Humanitarian Affairs was targeted; and a rocket-propelled grenade hit the home of a local UN staff member in Khartoum. On Wednesday, medical charity MSF said its compound in Nyala, South Darfur, had been raided by armed men who “stole everything including vehicles and office equipment.” “Our warehouse – holding vital medical supplies – was also raided, we do not know to what extent as we have no access,” MSF said on its official Twitter account. “We request again respect for the protection of humanitarian organisations and their premises. Our priority now is to ensure the safety of our staff,” the post added. Other incidents in recent days include a US diplomatic convoy coming under gunfire, the EU ambassador to Sudan being assaulted in his Khartoum residency, and three workers from the UN’s World Food Programme killed in clashes. ",1185,africa,2023-04-19,https://www.cnn.com/2023/04/19/africa/sudan-fighting-hospitals-evacuation-wednesday-intl-hnk/index.html
"
      Global scientists urge Uganda’s president to veto anti-LGBTQ bill
    ","A group of leading global scientists and academics have signed an open letter urging Ugandan President Yoweri Museveni to veto a hardline bill criminalizing homosexuality in the country. The bill outlaws identifying as LGBTQ+, and suggests life sentences for convicted homosexuals as well as the death penalty for “aggravated homosexuality,” a sweeping term covering various sexual acts including sex with people with mental or physical disabilities or sex with children. The Anti Homosexuality Bill 2023, which was passed by Ugandan lawmakers in March, is set to be either signed into law or vetoed by the president on Thursday. Before the bill was passed almost unanimously last month, President Museveni called on scientists to establish whether homosexuality was natural or learned. Museveni has previously called homosexuals “deviations from normal.” In their open letter, the group of scientists state: “We cannot say this enough: homosexuality is a normal and natural variation of human sexuality. The science on this subject is crystal clear and we call on you [Museveni] in the strongest possible terms to veto the bill in the name of science. “We cannot think of one major scientific organization – from the World Health Organization to the World Health Assembly and beyond – which would argue against the idea homosexuality is not normal and natural,” the letter continues. The letter has been signed by 15 leading scientists around the world, from countries including South Africa, the United States, Canada, the UK, Kenya, and Australia. The scientists write that genetics play a role in homosexuality, and that the practice cannot be caught like a “common cold.” Nor can homosexuality be indoctrinated, they say: “Exposure to rainbow flags will not make a child gay.” “Sexual orientation is not limited to any specific region. It is not confined by borders drawn on a map. It needs no passport to travel. Indeed, there’s clear evidence for same sex relationships in Africa dating back hundreds of years,” the letter adds. Ugandan authorities did not immediately respond to CNN’s request for comment. Same-sex relations are already illegal in Uganda and warrant a maximum sentence of life imprisonment. Under the Anti Homosexuality Bill 2023, it would be a crime to even identify as lesbian, gay, bisexual, transgender, or queer. Those identifying as LGBTQ+ would face up to 20 years in jail. Alongside the letter, Professor Glenda Gray, President and CEO of the South African Medical Research Council said: “Despite the rhetoric, homosexuality is not a pernicious western import. If anything, it´s state-sponsored homophobia that´s un-African and against the principles of Ubuntu, not homosexuality.” Dean Hamer, Scientist Emeritus at the US National Institutes of Health, stated: “Homosexuality, like heterosexuality, is a natural variation of the human condition, deeply ingrained and observed in every society and culture worldwide across history.  Attempts to eradicate same-sex desire will not only fail, but will reflect poorly on your reputation and the standing of your nation.” Andrew Legon, Senior Campaigner at Avaaz, added: “President Museveni said he wanted a scientific opinion before making a decision on the anti-homosexuality bill, and now he has it. It’s time for the President to shelve this bill for good - not only because it’s unscientific, but because it’s completely counter to the universal human rights embodied in the Ugandan constitution.” ",542,africa,2023-04-19,https://www.cnn.com/2023/04/19/africa/uganda-anti-lgbtq-bill-scientists-open-letter-intl/index.html
"
      Seven-fold increase in children crossing treacherous Darien Gap, says UNICEF
    ","Almost 9,700 children and adolescents have tried to cross the infamous Darien Gap in the first two months of 2023, a seven-fold increase compared to the same period in 2022, according to a UNICEF report. The 60 kilometer (37 mile) trek north brings migrants from Colombia to Panama – a crucial passage for those hoping to reach the United States and Canada. The UN children’s agency said that 110 of the children had attempted the dangerous hike alone. It noted that large numbers of the people on that route in the same time period were from Haiti, Ecuador and Venezuela. Travelers trying to make it through have reported robberies, corpses, mutilations and rape in the dense forest along the route. For children who survive the trek, UNICEF has warned of  “invisible wounds.” “Many of these kids have gone through a terrible time, they have seen things they should not have seen,” Sandie Blanchet, UNICEF’s representative in Panama, told CNN in 2021. This week, the United States, Panama and Colombia announced a 60-day campaign to curb illegal migration through the Darien Gap, laying out plans to reduce illicit movement and opening new legal migration pathways. “Every year, tens of thousands of migrants attempt to cross the border between Panamá and Colombia, putting their lives in the hands of smugglers, with many perishing while attempting to pass through the treacherous terrain,” officials from the three countries said in a joint statement. The statement also acknowledged all three countries have a responsibility to prevent the risk to human life, disrupt transnational criminal organizations and preserve the rainforest. ",264,americas,2023-04-13,https://www.cnn.com/2023/04/13/americas/darien-gap-us-panama-colombia-intl-latam/index.html
"
      They were held in pretrial detention in Mexico for 17 years. A court says Mexico must make amends
    ","A human rights court has ruled that Mexico violated the rights of two people who were held in pretrial detention for more than 17 years. The Inter-American Court of Human Rights said on Wednesday that the Mexican government is responsible for “the violation of the rights to personal integrity, personal liberty, to judicial guarantees, to equality before the law and to judicial protection.” It also found that the two detainees, Daniel García Rodríguez and Reyes Alpízar Ortiz, were subjected to torture during the period in which they were held. García and Alpízar were arrested in 2002 and remained in pretrial detention for 17 years before they were sentenced on homicide charges. They were accused of murdering a municipal councilor in 2001 and filed a complaint before the Inter-American Court in 2007. On March 19, after their latest appeal, a Mexican court notified Alpízar of his acquittal but upheld García’s 35-year sentence, which he considered “unfair and without evidence,” according to El Universal newspaper. The Inter-American Court of Human Rights has ordered Mexico to make amends with a series of reparation measures, including payments for material and immaterial damages. The Mexican government was also asked to adapt judicial procedures to international standards. The court gave Mexico one year to comply with the ruling. The Mexican government said it “will analyze the resolution of the court in order to comply with its provisions and ensure the greatest respect for the obligations contained in the American Convention on Human Rights.” It also said that this sentence will serve to guide the actions of the state regarding the protection of the rights of people deprived of their liberty and who are facing trial. ",279,americas,2023-04-13,https://www.cnn.com/2023/04/13/americas/mexico-iachr-ruling-pretrial-detention-intl-latam/index.html
"
      Nicaragua expels two nuns in latest crackdown on Catholic church and opposition
    ","Two nuns who worked at a nursing home in Nicaragua were expelled from the country this week, amid a far-reaching crackdown on opposition leaders, journalists and the Catholic church by the government of President Daniel Ortega. The strongman president has taken aim at the clergy in his country, calling bishops of the Nicaraguan Episcopal Conference (CEN) “terrorists.” Ortega accuses the Catholic church of supporting anti-government protests in 2018, which his government labeled an “attempted coup.” The nuns, both Costa Rican citizens, arrived in Costa Rica on Wednesday, according to the Diocese of Tilarán-Liberia. Sisters Isabel and Cecilia Blanco Cubillo, from the congregation Dominicas de la Anunciata, managed a nursing home in Nicaragua, according to Bishop Manuel Eugenio Salazar Mora. Salazar Mora urged supporters to pray for the church, and for a Nicaraguan bishop named Rolando Álvarez, who was imprisoned in February. The Nicaraguan justice system sentenced Álvarez, a vocal government critic, to more than 26 years in prison for crimes such as undermining the state and Nicaraguan society, and for allegedly spreading false news. Lacking a defense, the bishop was unable to refute the accusations. On Wednesday, a group of Trappist nuns from Nicaragua, who left the country at the end of February, also said that the government had confiscated their monastery, and handed it over to the Nicaraguan Institute of Agricultural Technology. CNN is seeking a response from the government about both cases. The authoritarian Ortega and his government have unleashed a campaign of political terror on the country. Tens of thousands of Nicaraguans have fled their homeland to avoid persecution since 2018, when Ortega’s government cracked down on widespread anti-regime protests, killing hundreds of people, injuring thousands and arbitrarily detaining many, according to Human Rights Watch. Protesters and their families at the time sometimes sought refuge from attacks by pro-government forces inside the country’s churches and cathedrals. Bishops of the Episcopal Conference also participated as mediators for national dialogue, convening different social sectors with the government in an attempt to seek a peaceful solution to the political conflict. Ortega claimed a fifth term as president in 2021. In June of that year, his government began using a vague national security law as justification to lock up opposition presidential candidates, opposition leaders, journalists, human rights activists and others ahead of the November election. In February, the Nicaraguan government released more than 200 political prisoners, many of whom arrived in the United States. ",403,americas,2023-04-13,https://www.cnn.com/2023/04/13/americas/nicaragua-nuns-expelled-costa-rica-catholic-intl-latam/index.html
"
      Mexico investigates migration chief over deadly fire in detention center
    ","Mexican authorities are investigating the head of the country’s immigration agency, in the wake of last month’s deadly fire in a migrant detention center that killed at least 38 people and left dozens injured. Mexico’s President Andrés Manuel López Obrador confirmed on Wednesday that the Attorney General’s Office is probing Francisco Garduño, commissioner of the National Institute of Migration (INM) in Ciudad Juárez, for the tragedy. In his morning press conference, Lopez Obrador said that he did not know the scope of the investigation or the specific accusations against Garduño. “There are several involved and this morning there was discussion that some may be accused of negligence, others of homicide. There is still a need for the Prosecutor’s Office to report more on the investigation and for the judges to be in charge of delivering justice,” the Mexican president said. “From the beginning we maintained that there would be no impunity for anyone,” he added. CNN is seeking comment from Garduño and his representatives. Mexico’s Attorney General earlier announced that criminal proceedings had begun involving the INM chief and another official identified only as Antonio “N.” Both men are accused of engaging in “alleged criminal conduct, by failing to comply with their obligations to monitor, protect and provide security to people and facilities under their charge, facilitating crimes committed against migrants.” The statement noted that a similar incident had occurred on March 31, 2020 in Tabasco, where one person died and 14 others were injured, raising concerns of a potential “pattern of conduct in which the security measures that were essential and mandatory in these cases have been omitted by those responsible.” Four other public servants are also being prosecuted and investigations are still ongoing, the statement concluded. As CNN previously reported, the deadly March blaze at the INM facility started shortly after 10 p.m. inside an accommodation area, according to the agency. Authorities said it broke out after they picked up and detained a group of migrants from the streets of the border city, which sits across from El Paso, Texas. Sixty-eight men from Central and South America were being held at the facility, the INM said in a statement, including citizens of Guatemala, Colombia, Ecuador, El Salvador, Honduras and Venezuela. Surveillance video from inside the center obtained by CNN appeared to show that those detained were behind bars with the gate locked at the time of the fire. An eyewitness to the blaze, a Venezuelan woman whose husband was trapped inside the building and injured in the fire, spoke to Reuters news agency. Fighting back tears, she blamed Mexican authorities and claimed the doors to the detention center were not opened. “At 10 p.m., we started to see smoke billowing from everywhere, everybody ran away but they left the men locked in. Everybody was removed from the area, but they left the men locked in. They never opened the door,” 31-year-old Viangly Infante, a Venezuelan national, told the agency. The INM said at the time that it strongly rejected “the acts that led to this tragedy,” and opened an investigation into the incident. ",515,americas,2023-04-12,https://www.cnn.com/2023/04/12/americas/mexico-migrant-detention-fire-intl-latam/index.html
"
      Meet pocket-sized Pearl, the world’s shortest dog
    ","Pearl is no ordinary handbag dog. She’s so tiny, her owner can just slip her into her pocket. The two-year-old chihuahua, who measures around the same length as a dollar bill, has been named the world’s shortest dog by Guinness World Records. Born in Florida on September 1 2020, Pearl is shorter than a Popsicle stick at just 3.59 inches tall. She is 5 inches long – around the same as a dollar bill – and weighs a tiny 1.22 pounds, a huge gain on the less than one ounce that she weighed at birth. Pearl is related to previous record holder Miracle Milly, who measured 3.8 inches tall. She died in 2020, before Pearl was born. Pearl’s mother is one of Milly’s identical sisters, according to Guinness World Records. Her owner Vanesa Semler, who was also the owner of Miracle Milly, told Guinness World Records: “We’re blessed to have her. And to have this unique opportunity to break our own record and share with the world this amazing news.” Pearl was recently unveiled on “Lo Show Dei Record,” Guinness’ TV talent show in Italy. Appearing alongside her at the studio in Milan, Semler said Pearl was “a bit of a diva,” though she seemed calm and unfazed in front of the live studio audience. Semler is the owner of three other dogs, all of whom are of “normal” size, she said. Describing her pet as “small like a ball” and slightly taller than a teacup, Semler said Pearl is accustomed to a high quality diet of chicken and salmon. She also loves “dressing up nice,” according to Semler. “We have lots of fun together,” she said, adding that her adult dog is still a “child at heart.” Pearl’s record was confirmed after she was measured at the Crystal Creek Animal Hospital in Orlando, Florida, where she was born. According to Guinness’ official guidelines, each measurement was taken from the base of the front leg foot up to the top of the ridge between her shoulder blades in a straight vertical line. The smallest ever dog, a dwarf Yorkshire terrier, stood at just 2.8 inches tall and measured just 3.75 inches long, from the tip of its nose to the end of its tail. Owned by UK-based Arthur Marples, the tiny terrier died in 1945, before its second birthday. ",389,americas,2023-04-12,https://www.cnn.com/2023/04/12/americas/pearl-world-shortest-dog-scli-intl/index.html
"
      Relocating 70 of Pablo Escobar’s ‘cocaine hippos’ to cost around $3.5 million
    ","Colombia’s plans to relocate 70 “cocaine hippos” descended from drug trafficker Pablo Escobar’s private menagerie will cost approximately $3.5 million, officials said in a press conference Wednesday. It will form part of a deal that the local Antioquia government signed with various institutions including the Colombian Agricultural Institute, the Colombian Air Force and the Ostok Sanctuary in Mexico where 10 hippos will be transported, a statement released on Wednesday said. A sanctuary in India will provide a new home for the other 60 hippos since it is impossible to transport them back to their native Africa and risks upsetting the local ecosystem there. The deal will allocate resources to build boxes and cover air transport costs for the hippos, whose population has boomed despite the efforts of authorities to control it using castrations and “shots” of contraceptive darts. There are now between 130 and 160 of the hippos, according to the Colombian government, and they have spread out far beyond Escobar’s former ranch of Hacienda Napoles, where they began as a population of just one male and three females. The original hippos were part of a collection of exotic animals Escobar had amassed in the 1980s at his ranch about 250 kilometers (155 miles) from Medellín. After his death in 1993, authorities relocated most of the other animals, but not the hippos – because they were too difficult to transport. But they have since begun to reproduce rapidly, free from any natural predator, extending their reach along the Magdalena River basin, and they now pose an environmental challenge and are concerning nearby residents, authorities say. “We’re looking to save the lives of hippos, but also to protect the lives of people in the Magdalena Medio region,” Anibal Gaviria, governor of Antioquia Department, said in a press conference on Wednesday. Recently declared an invasive species in Colombia, the hippos’ threat to agriculture and people’s safety has been well documented in research, as has the impact of hippo waste on oxygen levels in bodies of water, which can reduce water quality and cause mass fish deaths. Once the Ministry of Environment issues “hippo passports,” the transport process can happen and it is expected to take place by the end of the first semester of the year, the statement read. ",377,americas,2023-03-30,https://www.cnn.com/2023/03/30/americas/pablo-escobar-hippos-relocation-cost-intl-scli/index.html
"
      Large swathes of Asia are sweltering through record breaking temperatures
    ","Temperature records are being shattered in countries across Asia as a brutal April heat wave continues to grip large portions of the continent, with little relief in sight. In Southeast Asia, some countries posted their highest ever recorded temperatures this week, while searing heat in the Indian subcontinent has killed more than a dozen people. Laos is the latest country to set a new all-time record as Luang Prabang reached 42.7°C (109°F) Tuesday, according to weather historian Maximiliano Herrera. Over the weekend, Thailand topped 45°C (113°F) for the first time in its history, according to Herrera, using data from the Thai Meteorological Department. The northwest city of Tak reached 45.4°C Saturday, but large portions of the country have been in the upper 30s to low 40s since late March. Earlier this month, Thai authorities issued a health alert for several provinces as the heat index was forecast to reach 50.2°C in the Bang Na district of the capital Bangkok. The heat index is what the temperature “feels like” and considers both air temperature and humidity to measure its impact. On Tuesday, Thai Prime Minister Prayut Chan-o-cha expressed concern over “dangerously high temperatures in various parts of Thailand” and said in Bangkok’s Bang Na area, temperatures “could reach 52.3°C,” according to a statement from the prime ministers office. Neighboring Myanmar set an April temperature record on Monday as Kalewa, in central Sagaing region, reached 44°C (111°F), Herrera tweeted. April and May are typically the hottest months of the year for South and Southeast Asia as temperatures rise before monsoon rains begin and bring some relief. But the heat in Thailand has been compounded by an intense smoggy season that has caused pollution levels to spike. The tourist hotspot of Chiang Mai in the north ranked as the world’s most polluted city for seven straight days as smoke from forest fires and widespread crop burning deteriorated the air quality. At least one hospital in the city said it had reached “full ward capacity” as patients sought medical treatment for respiratory issues. The scorching temperatures have also been widespread across China. On Tuesday, the country saw temperatures as high as 42.4°C (108°F) in Yuanyang, in the southeast – only 0.3°C from the country-wide record for April, according to Herrera. On Monday, more than 100 weather stations in 12 provinces broke their April temperature record, according to climatologist Jim Yang. Although not record-breaking in most cases, the heat has also been prevalent – and deadly – across South Asia. Pakistan, India, Nepal and Bangladesh have all seen temperatures topping 40°C (104°F) for many days. According to India’s Meteorological Department, 48 weather stations recorded temperatures over 42°C on Tuesday, with the highest at 44.2°C in the eastern state of Odisha. In western Maharashtra state, at least 13 people died from heatstroke after attending a state award ceremony on Sunday. More than 1 million people attended the event in Navi Mumbai and between 50 to 60 people were hospitalized, according to a city police official. Meanwhile, at least two states, Tripura in the northeast and West Bengal in the east, ordered schools to shut this week, as temperatures rose more than 5 degrees Celsius above normal, state governments said, Reuters reported. The Indian Ministry of Labor issued an advisory to all states and regions to ensure the safety of workers – especially outdoor laborers and miners – in the extreme heat. That includes providing adequate drinking water, emergency ice packs, and frequent rest breaks. Heat waves in India usually take place between March and July, but in recent years these hot spells have become more intense, more frequent and longer. Last year, India experienced a searing heatwave, where parts of the country reached more than 49°C (120°F). As the impacts of the human-caused climate crisis accelerate and global temperatures continue to rise, scientists say heat waves will only become more common. A 2022 study found that dangerous heat waves will be between three and 10 times more often by the turn of the century. In the tropics, which encompasses much of Asia, people could be exposed to dangerous heat most days of the year, the study found. Days of “extremely dangerous heat” – which is defined as 51°C (124°F) – could double and experts say those levels of heat push the limits of human survivability. Extremely hot temperatures across South and Southeast Asia are expected to continue. Meanwhile, cooler conditions are on the way for much of China as temperatures are forecast to fall from around 10°C (18°F) above average to 10°C (18° F) below average this weekend. ",762,asia,2023-04-19,https://www.cnn.com/2023/04/19/asia/asia-heat-records-intl-hnk/index.html
"
      Hospital fire in Beijing kills at least 21 people
    ","At least 21 people have died in a fire that tore through a hospital in China’s capital Beijing, state media CCTV reported on Tuesday. Amateur video shows people hanging from the façade of the building while attempting to escape the blaze which started around 1 p.m. local time (1 a.m. ET) in what Chinese state media described as the inpatient department of Changfeng Hospital. “As of 6pm local (6am EST), 21 people have unfortunately died,” CCTV said. Additionally, 71 patients were evacuated. The blaze is one of the most deadly in Beijing in recent years, surpassing the toll from a fire in 2017 that killed 19 in a cramped two-story building in Daxing district in the capital’s southern suburb. That tragedy prompted authorities to demolish large swathes of buildings deemed illegal or unsafe in the neighborhood and forced thousands of migrant workers out of their homes and businesses. In videos shared on social media Tuesday, smoke can be seen billowing out of several hospital windows as people attempt to escape the blaze. At least one person appears to use a rope made from bedsheets to descend from a window to a lower level terrace. Others people are seen either sitting on air conditioning units positioned on the exterior of the building, or trying to use the units to maneuver from one level to the next. One person is seen jumping from one level of the building to the lower terrace. It is unclear if all those seen outside the building escaped the fire or not. At least two ladders are seen leaning against the building amid rescue efforts. Several other clips that showed the exterior of the building and were posted on Weibo have since been removed. CCTV state media reports that the cause of the fire is under investigation. ",300,china,2023-04-18,https://www.cnn.com/2023/04/18/china/beijing-hospital-fire-intl/index.html
"
      China has ramped up construction on its new Antarctic station, new report reveals
    ","China is making “significant progress” building the country’s fifth research facility in Antarctica after a several years-long lull in construction, according to a report by the Center for Strategic and International Studies (CSIS). New support facilities and groundwork for a larger structure have appeared at the site following several years of dormancy after construction began in 2018, the Washington-based think tank said in a report released Tuesday. The findings were based on satellite imagery taken in recent months by Maxar. The site – a research station China has hailed as a means to expand its scientific investigation in the Antarctic – could also be used to enhance the country’s intelligence collection, according to CSIS. China is far from alone in bolstering its presence and research activities in the frozen continent, where a number of countries including the United States, Britain, and South Korea all operate research stations. But attention has turned to potential dual-use of China’s facilities amid increasing power competition with the United States and Western concerns about Beijing’s assertive foreign policy and surveillance capabilities. The new station’s position, on Inexpressible Island near the Ross Sea, is triangulated with China’s other coastal stations on Antarctica to “fill in a major gap in China’s coverage” of the continent, and could support intelligence collection given its inclusion of a satellite ground station, according to the CSIS report. The station’s position may enable China to “collect signals intelligence from US-allied Australia and New Zealand” and “collect telemetry data on rockets launching from newly established space facilities in both countries,” it said. Once completed, the 5,000-square-meter (53,820-square-foot) station is expected to include a scientific research and observation area, an energy facility, a main building, a logistics facility and a wharf for China’s Xuelong icebreakers, according to CSIS. In February 2020, a team of US inspectors visited the station, where they were hosted by station leader Wang Zhechao of the Polar Research Institute of China. They found no military equipment or military support personnel at the site, according to a report of the inspection published by the United States State Department. Once completed the scientific research at the station would focus on physical and biological oceanography, glaciology, marine ecology, zoology, atmospheric and space physics and geology, the account said, citing a 2018 draft Comprehensive Environmental Evaluation about the project submitted by China to an Antarctic Treaty Consultative Meeting. China has established four scientific research bases in Antarctica since 1984, according to the Chinese Academy of Sciences. A 2022 Department of Defense report on China’s military notes that “(China’s) strategy for Antarctica includes the use of dual-use technologies, facilities, and scientific research, which are likely intended, at least in part, to improve PLA (People’s Liberation Army) capabilities.” China, however has stressed the scientific nature of its ambitions in the region. In an address to researchers based in polar regions at the start of this year, then-Vice Premier Han Zheng hailed the teams’ contributions to “humanity’s scientific understanding and peaceful use of polar and ocean regions.” Han has since been appointed China’s vice president. Under the 1959 treaty Antarctic Treaty, to which China is party, activities on the continent are restricted to “peaceful purposes.” Military personnel are allowed to conduct scientific research, but may not set up bases, test weapons of carry out maneuvers. ",548,china,2023-04-19,https://www.cnn.com/2023/04/19/china/china-antarctic-station-construction-csis-report-intl-hnk/index.html
"
      North Korea claims it’s ready to launch first spy satellite: state media
    ","North Korea’s leader Kim Jong Un has ordered officials to prepare to launch the country’s first military reconnaissance satellite, North Korean state media KCNA reported on Wednesday. During his visit to the National Aerospace Development Administration on Tuesday, Kim Jong Un said the country’s military reconnaissance satellite production has been completed and ordered the dispatching of “several reconnaissance satellites,” KCNA reported. He made the visit alongside his daughter believed to be Ju Ae. She has attended numerous events alongside her father so far this year. Last December, North Korea claimed it had conducted an “important final stage test” for the development of a spy satellite. The country’s space development agency announced that it would finish preparations for the first military reconnaissance satellite by April 2023. Despite the North Korea claims, recent satellite images of the country’s space launch center show no signs of an imminent launch, said Dave Schmerler, senior research associate at the James Martin Center for Nonproliferation Studies in the United States. “But North Korea could launch this via a road mobile vehicle. So were all just waiting to see what they do,” Schmerler said. North Korea’s recent missile launches, including the test of an intercontinental ballistic missile last week, have come from mobile launchers. On Tuesday, Kim stressed the role of military satellites as to protect national safety and territorial stability in the midst of escalating military threats and challenges by the United States and South Korea. Kim also spoke about the role of satellites and its strategic value when deploying military force preemptively according to the situation, KCNA said. Kim said the acquisition of military reconnaissance satellites was “indispensable,” calling them a “right to national sovereignty and self-defense.” He cited tensions on the Korean Peninsula and the need for managing “prospective threats,” KCNA reported. ",298,asia,2023-04-18,https://www.cnn.com/2023/04/18/asia/north-korea-spy-satellite-intl/index.html
